smiles,new_descriptors_added
CSCSSc1ccoc1C,"['cooked', 'empyreumatic']"
CCCCCCCC=CC(=O)OCCCC,"['balsamic', 'vegetal', 'lactone', 'oleaginous', 'sweet', 'dry vegetal', 'green vegetal', 'dried fruit', 'fresh', 'tropical fruit', 'coumarin', 'stone fruit', 'citrus']"
CC(C)CCCOC(=O)CCC(C)C,"['vegetal', 'aldehydic', 'fatty', 'green vegetal']"
CCCCC=COC(=O)CCCCCCCC,"['vegetal', 'green vegetal', 'fatty', 'fresh']"
CCCCCCCCC(OC(C)=O)C(=O)OC,"['dairy', 'fruity', 'stone fruit', 'fatty']"
CCCCC=COC(=O)C(C)CCC,"['vegetal', 'fruit with pip', 'fresh', 'green vegetal']"
CCCCCCCC=CC(=O)OC(CCCCCCCC)C(=O)O,['dairy']
CC(C)CC(C)(O)C1CCCS1,"['vegetal', 'fruity', 'green vegetal', 'citrus', 'fresh']"
CC(=S)OC1(C)OCCC1C,"['cooked', 'empyreumatic']"
CCCCCC(OCC)OCCC,"['vegetal', 'fruity', 'fruit with pip', 'fresh', 'green vegetal']"
CCCCC=COC(=O)c1ccco1,"['cooked', 'vegetal', 'empyreumatic', 'green vegetal', 'cooked sugar', 'fresh']"
CCC=CC(=O)OC=CCCCC,"['vegetal', 'green vegetal', 'fresh']"
CCCC(CS)OC=O,"['berry', 'black fruit', 'empyreumatic']"
CCCCCCCCC(=O)C(=O)OC(=C(C)C)C(O)CO,"['dairy', 'fatty']"
CCCC(CCOC)[SH]=C(O)OCC,"['berry', 'fruity', 'black fruit', 'empyreumatic']"
CC=CCOC(=O)C(C)CCC,"['chemical', 'stone fruit', 'solvent', 'fruit with pip', 'fresh']"
CC1=C(OC(=O)CO)CC(C(C)C)CC1,['citrus']
Cc1coc(C(=O)c2cccs2)c1C,"['cooked', 'empyreumatic']"
CCCCCCCCCCC(OC=O)C(=O)OC,"['dairy', 'fruity', 'stone fruit']"
CCCC(=O)CCSCc1ccco1,"['cooked', 'empyreumatic']"
CCOC(=O)C1(c2ccccc2)OC1CC,['empyreumatic']
CCCCCCCCC=CC(OC)OC,['citrus']
SCC1CC=CS1,"['cooked', 'empyreumatic']"
CCCOC(CC)OC(C)CCC,"['balsamic', 'barrel aged alcohol', 'chemical', 'vegetal', 'solvent', 'sweet', 'alcoholic beverages', 'phenolic', 'green vegetal', 'woody', 'fresh', 'medicinal']"
CCCCCCCC=COC(=O)CC(C)C,"['vegetal', 'peponide', 'green vegetal', 'fruit with pip', 'fresh']"
CC=CC1(C)CCOSC1(C)C,"['vegetal', 'fruity', 'green vegetal', 'fresh']"
CCCSC(O)(CS)CCC,"['vegetal', 'empyreumatic', 'vegetable', 'cooked', 'sulphur', 'alliaceous']"
CC(C)C=C(C=O)c1ccco1,"['vegetal', 'green vegetal', 'fatty', 'fresh']"
CCCC=CC(OCCCC)OCCCC,"['vegetal', 'green vegetal', 'fresh']"
CCC(=O)C(C)SSc1ccco1,"['fruity', 'cooked', 'dried fruit', 'fatty', 'oleaginous', 'empyreumatic']"
CCCCCCCCC(S)C=O,"['fruity', 'citrus']"
O=C(O)C(=O)CS,"['dairy', 'fermented', 'cooked', 'empyreumatic']"
O=Cc1cccc(O)c1,['chemical']
CC(C)CCC=O,"['malt', 'dairy', 'roasted', 'fermented', 'empyreumatic']"
Oc1ccccc1O,['empyreumatic']
CC(O)CC(=O)O,"['dairy', 'fermented', 'animal']"
CSCCC(=O)C(=O)O,"['dairy', 'fermented']"
NC(CCC(=O)O)C(=O)O,"['cooked', 'empyreumatic']"
CNC,"['dairy', 'fermented', 'amine']"
CCOC(=O)C(C)C(C)=O,"['floral', 'chemical', 'vegetal', 'alcoholic beverages', 'fermented drink', 'fermented', 'green vegetal', 'fruit with pip', 'fresh']"
CCCCCCCCCCCCCCCC=O,"['garden flower', 'floral']"
CC1(C)COC(=O)C1O,['empyreumatic']
OCCS,"['cooked', 'empyreumatic']"
O=C(O)CCCc1ccccc1,['honeyed']
C1CNCCN1,['amine']
CN,"['dairy', 'fermented', 'amine']"
CC(C)(C)C(=O)O,"['dairy', 'fermented']"
COC(C)(C)OC,['chemical']
O=C(O)CCS,"['cooked', 'empyreumatic']"
C=CC(=C)C,['sulphur']
CC1(O)CCC(C(C)(C)O)CC1,"['vegetal', 'chemical', 'sweet', 'mint', 'phenolic', 'wood', 'green vegetal', 'woody', 'resinous', 'fresh', 'medicinal']"
Oc1ccccc1-c1ccccc1,['chemical']
c1ccc2nccnc2c1,['empyreumatic']
Cc1ccc2ccccc2n1,"['vegetal', 'dry vegetal', 'amine', 'fatty']"
COc1ccc(CO)cc1OC,"['woody', 'balsamic', 'sweet']"
c1ccc2sccc2c1,['empyreumatic']
CCOC(=O)C(=O)OCC,"['floral', 'chemical', 'animal', 'alcoholic beverages', 'fermented drink']"
C=CC(=O)OC,"['garden flower', 'floral']"
OC1CCCC1,"['chemical', 'phenolic', 'medicinal', 'fresh']"
CC1CCCO1,"['chemical', 'fresh']"
C=C(C)C1CC=C(C)C(OC(=O)CC)C1,"['dairy', 'mineral', 'metal']"
CCCC(C)C(=O)O,['fermented']
C=C(C)C(=O)OCC,"['garden flower', 'fruity', 'floral', 'fruit with pip']"
C=C(C)C(=O)OCC(C)C,"['garden flower', 'floral']"
C=C(C)C(=O)OCCCC,"['chemical', 'fresh', 'solvent']"
N#Cc1ccccc1,"['red berry', 'fruity', 'cherry', 'sweet']"
CC1(C)OCC(CO)O1,"['chemical', 'fresh']"
CCCCN(CCCC)CCCC,"['dairy', 'fermented', 'amine']"
CCOc1ccccc1,['fresh']
CC(=O)Cc1ccccc1,"['vegetal', 'green vegetal', 'fresh']"
CC(C)c1ccc(C(C)CC=O)cc1,"['vegetal', 'green vegetal', 'fresh']"
CCCC(C)CO,"['chemical', 'phenolic', 'medicinal', 'fresh']"
CCOC(=O)OCC,"['chemical', 'solvent']"
CCC(=O)CC(C)CC,['fatty']
COC(=O)CCCCCCCCC(=O)OC,"['floral', 'chemical', 'solvent', 'alcoholic beverages', 'fermented drink', 'fermented', 'fruit with pip', 'fresh']"
CCCN,"['dairy', 'fermented', 'amine']"
CC(C)CCN,"['dairy', 'fermented']"
COCC(C)O,"['chemical', 'fresh', 'solvent']"
Cc1cc(C)cc(O)c1,"['garden flower', 'floral']"
Cc1cc(C)nc(C)c1,"['vegetal', 'dry vegetal', 'fermented', 'phenolic', 'green vegetal', 'amine', 'fresh']"
Cc1ccncc1,"['vegetal', 'dry vegetal', 'green vegetal', 'amine', 'fresh']"
Cc1cccnc1,"['vegetal', 'fatty', 'oleaginous', 'nutty', 'dry vegetal', 'fruity', 'green vegetal', 'dried fruit', 'fresh']"
COCOC,"['balsamic', 'barrel aged alcohol', 'chemical', 'sulphur', 'solvent', 'alcoholic beverages', 'sweet', 'phenolic', 'woody', 'fresh', 'medicinal']"
CC(=O)CCC(C)C,"['dairy', 'fermented']"
CC(=O)CCC(C)=O,['empyreumatic']
COCCOC,"['chemical', 'fresh']"
CCSCCO,"['vegetable', 'cooked', 'vegetal', 'sulphur', 'empyreumatic', 'fruity', 'alliaceous']"
CCOCCOC(C)=O,"['chemical', 'fresh']"
C=CCCCCCC,['sulphur']
CCCCOCCO,"['chemical', 'fatty', 'solvent', 'phenolic', 'medicinal', 'fresh']"
CCCCOCCOC(C)=O,"['earthy', 'vegetable', 'vegetal', 'root', 'chemical', 'sulphur', 'solvent', 'cruciferous', 'fresh']"
CCCCCCCCCCCO,"['citrus', 'fatty']"
CCCCCSSCCCCC,"['cooked', 'vegetal', 'sulphur', 'empyreumatic', 'green vegetal', 'fresh']"
CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1,"['chemical', 'phenolic']"
CCCCC(CC)COC(=O)c1ccccc1O,['woody']
CCC(=O)OC(C)c1ccccc1,"['bush flower', 'vegetal', 'green vegetal', 'citrus']"
Cc1nc2ccccc2s1,"['cooked', 'vegetal', 'oleaginous', 'empyreumatic', 'fruity', 'dried fruit', 'fatty']"
CN1CCCC1,"['dairy', 'fermented', 'amine']"
CCOC(=O)C1OC1c1ccccc1,"['red berry', 'bush flower', 'cooked', 'empyreumatic', 'honeyed', 'cooked sugar']"
CCCCC(CC)C(=O)O,"['dairy', 'fermented']"
CCCCOC(=O)CCC(=O)OCCCC,"['chemical', 'floral', 'alcoholic beverages', 'fermented drink']"
CC(C)COC(=O)CCCCC(=O)OCC(C)C,"['chemical', 'fresh']"
CCOC(=O)CCCCC(=O)OCC,"['chemical', 'fermented', 'floral', 'fatty', 'alcoholic beverages', 'fermented drink']"
O=c1cccc[nH]1,"['oleaginous', 'empyreumatic', 'fruity', 'phenolic', 'smoked', 'dried fruit', 'fatty']"
COc1cccc(C=O)c1O,"['phenolic', 'balsamic', 'chemical', 'woody']"
C1SCSS1,"['earthy', 'vegetable', 'cooked', 'vegetal', 'musty', 'sulphur', 'empyreumatic', 'fermented', 'woody', 'alliaceous']"
C1CS1,"['vegetal', 'cooked', 'empyreumatic']"
CCOCOCC,"['chemical', 'fresh', 'solvent']"
CC(O)C(C)(C)C,"['chemical', 'vegetal', 'mint', 'phenolic', 'green vegetal', 'medicinal', 'fresh']"
CC(C(=O)O)c1ccccc1,['honeyed']
CCCCC(=O)CCCC,"['vegetal', 'green vegetal', 'fresh']"
COc1cc(CO)cc(OC)c1O,"['woody', 'sweet']"
COc1cc(C(=O)O)cc(OC)c1O,"['woody', 'sweet']"
CCc1ccncc1,"['vegetal', 'green vegetal', 'fresh']"
CCCCc1cccnc1,"['vegetal', 'green vegetal', 'amine', 'fresh']"
CC(C)CCOCCC(C)C,"['vegetal', 'chemical', 'green vegetal', 'fresh', 'solvent']"
C=CCOCC,"['fresh', 'solvent', 'chemical']"
CCC(C)C(C)O,"['chemical', 'vegetal', 'fatty', 'phenolic', 'green vegetal', 'medicinal', 'fresh']"
CC(C)C(=O)C(C)C,"['dairy', 'chemical', 'fermented', 'fresh', 'solvent']"
Cc1cccnc1C,['empyreumatic']
CC(C)(C)c1cccc(O)c1,"['balsamic', 'woody', 'animal', 'sweet']"
CC1C=CC(=O)O1,"['balsamic', 'vegetal', 'lactone', 'fatty', 'oleaginous', 'dry vegetal', 'fruity', 'woody', 'dried fruit', 'fresh']"
Cc1cncc(C)c1,"['vegetal', 'green vegetal', 'fresh']"
C=CCOC(C)=O,"['balsamic', 'floral', 'chemical', 'barrel aged alcohol', 'solvent', 'alcoholic beverages', 'fermented drink', 'sweet', 'fermented', 'woody', 'fresh']"
C=CC(C)O,"['vegetal', 'green vegetal', 'sulphur', 'fresh']"
COC(=O)C(C)=O,"['cooked', 'cooked sugar', 'empyreumatic']"
CC(C)C(O)C(C)C,"['chemical', 'phenolic', 'medicinal', 'fresh']"
CCOc1ccccc1C=O,['fresh']
COC(=O)OC,"['fresh', 'solvent', 'chemical']"
CCCC(O)C(C)C,"['chemical', 'vegetal', 'mint', 'fermented', 'phenolic', 'green vegetal', 'medicinal', 'fresh']"
CC(C)c1cccc(O)c1,['chemical']
COc1ccc(C=O)cc1O,"['balsamic', 'vegetal', 'sweet', 'dry vegetal', 'woody']"
CCOC(=O)CS,"['vegetal', 'vegetable', 'green vegetal', 'sulphur', 'fresh']"
CCC(=O)CCC(C)C,"['chemical', 'vegetal', 'mint', 'phenolic', 'green vegetal', 'medicinal', 'fresh']"
CCC(C)(C)OC(C)=O,['tropical fruit']
Cc1ccc(C)[nH]1,"['vegetal', 'green vegetal', 'fresh', 'empyreumatic']"
CC(C)CCCCO,"['chemical', 'fatty', 'phenolic', 'medicinal', 'fresh']"
COc1cccc(OC)c1OC,"['smoked', 'animal', 'empyreumatic']"
CCC(=O)Oc1ccccc1,"['honeyed', 'sweet']"
CCOC(=O)C=C(C)C,"['garden flower', 'floral', 'fruit with pip', 'tropical fruit']"
CCCCSCC,"['cooked', 'vegetal', 'sulphur', 'empyreumatic', 'green vegetal', 'fresh']"
CCOC(=O)CCCC(=O)OCC,"['chemical', 'fermented', 'floral', 'alcoholic beverages', 'fermented drink']"
CCCC(=O)OC(C)CC,"['balsamic', 'barrel aged alcohol', 'chemical', 'lactone', 'stone fruit', 'alcoholic beverages', 'woody', 'fruit with pip', 'tropical fruit']"
C=CCCCO,"['vegetal', 'green vegetal', 'fresh']"
CCCCCSCCCCC,"['vegetal', 'sulphur', 'empyreumatic', 'green vegetal', 'fresh']"
CCc1cccs1,"['vegetal', 'green vegetal', 'fresh']"
CC1CC(=O)CC(C)(C)C1,"['dry vegetal', 'fruity', 'honeyed', 'vegetal', 'citrus']"
COC(=O)C=C(C)C,"['garden flower', 'floral', 'chemical', 'solvent', 'fruit with pip', 'fresh']"
CCCOC(=O)CCC(=O)OCCC,"['chemical', 'fermented', 'floral', 'alcoholic beverages', 'fermented drink']"
CCCCCC(=O)CCCCC,"['musty', 'fermented', 'woody']"
CC(=O)c1ccc(C(C)(C)C)cc1,['woody']
CC1CCC(C)O1,"['chemical', 'fresh', 'sulphur']"
CCCCC1CCCO1,"['vegetal', 'chemical', 'fresh', 'green vegetal']"
CCCCCCCCCCC,['sulphur']
CC1=C(C)C(=O)CC1,"['cooked', 'cooked sugar', 'sweet', 'empyreumatic']"
Cn1cccc1C=O,"['fruity', 'dried fruit', 'fatty', 'oleaginous', 'empyreumatic']"
Cc1ccc(C=O)[nH]1,['sweet']
COc1ccc(C)cc1O,"['balsamic', 'chemical', 'empyreumatic', 'woody', 'smoked']"
CCCCCCCCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O,['fatty']
CCC(=O)COC(C)=O,"['floral', 'chemical', 'alcoholic beverages', 'fermented drink', 'dairy', 'oleaginous', 'fermented', 'fruit with pip', 'dried fruit', 'fatty']"
CCC(C)(C)S,"['fruity', 'cooked', 'empyreumatic']"
CC(=O)CC(=O)OC(C)(C)C,"['cooked', 'cooked sugar', 'sweet', 'empyreumatic']"
OC1CCCCCCCCCCC1,"['chemical', 'vegetal', 'mint', 'phenolic', 'green vegetal', 'medicinal', 'fresh']"
COC(OC)C(C)C,"['chemical', 'fruit with pip', 'solvent']"
CC1CCCS1,"['vegetable', 'sulphur', 'vegetal']"
CCC(C)CS,"['cooked', 'empyreumatic']"
CC(C)CCCC(C)CCCC(C)CCCC(C)C,"['amine', 'fatty']"
COc1cccc2ccccc12,"['fruity', 'citrus']"
COC(=O)CS,"['vegetal', 'vegetable', 'green vegetal', 'sulphur', 'fresh']"
Cc1ccc(C)c(O)c1C,"['chemical', 'smoked', 'animal', 'empyreumatic']"
CCCCCCCCCCCCCCCCS,"['empyreumatic', 'cooked']"
CC1OCCC1=O,"['balsamic', 'barrel aged alcohol', 'chemical', 'cooked', 'fresh', 'alcoholic beverages', 'empyreumatic', 'oleaginous', 'dairy', 'fruity', 'woody', 'cooked sugar', 'dried fruit', 'fatty']"
COC(C)(C)CCCC(C)CC=O,"['garden flower', 'fruity', 'peponide']"
C=CCCCCC(C)=O,"['dairy', 'fermented']"
CC(C)(C)c1ccncc1,"['dry vegetal', 'vegetal', 'fresh', 'green vegetal']"
CCCSCC,"['empyreumatic', 'vegetal', 'sulphur', 'alliaceous']"
CC(=O)C1CC=C(C)C1(C)C,"['vegetal', 'chemical', 'mint', 'phenolic', 'wood', 'green vegetal', 'resinous', 'fresh', 'medicinal']"
C=C(C)C1CCC2=CC(=O)CC(C)C2(C)C1,"['fruity', 'citrus']"
CCOC(CC)OCC,"['balsamic', 'barrel aged alcohol', 'chemical', 'solvent', 'sweet', 'alcoholic beverages', 'woody', 'fruit with pip', 'fresh']"
CCC(OC)OC,"['balsamic', 'barrel aged alcohol', 'chemical', 'solvent', 'alcoholic beverages', 'sweet', 'woody', 'fresh']"
CCCCCCCCOC(=O)CCCCC,"['vegetal', 'green vegetal', 'fatty', 'fresh']"
OCC1COC(Cc2ccccc2)O1,['bush flower']
CC(=O)CC(=O)OC1CCCCC1,"['cooked', 'cooked sugar', 'empyreumatic']"
CCOC(OCC)C(C)Cc1ccc(C(C)C)cc1,"['vegetal', 'green vegetal', 'fresh']"
CC=CC(=O)OCCCC,"['balsamic', 'barrel aged alcohol', 'chemical', 'vegetal', 'fresh', 'alcoholic beverages', 'sweet', 'green vegetal', 'woody', 'fruit with pip', 'tropical fruit']"
CCOCCC(OCC)OCC,"['balsamic', 'barrel aged alcohol', 'chemical', 'solvent', 'alcoholic beverages', 'sweet', 'phenolic', 'woody', 'fresh', 'medicinal']"
CCCCCCCCCCC(C)O,"['chemical', 'fresh', 'solvent']"
CCCCCCCCCCCC(=O)OC(C)C,"['vegetal', 'fresh', 'green vegetal']"
CCOC(C)OC,"['chemical', 'vegetal', 'fatty', 'solvent', 'oleaginous', 'phenolic', 'fruity', 'green vegetal', 'medicinal', 'dried fruit', 'fresh']"
CCCCCCCCCCC(=O)OCCCC,"['balsamic', 'barrel aged alcohol', 'chemical', 'alcoholic beverages', 'sweet', 'woody']"
CCc1cnc(CC)cn1,"['malt', 'roasted', 'oleaginous', 'empyreumatic', 'fermented', 'fruity', 'dried fruit', 'fatty']"
Cc1nc(C(C)C)oc1C,"['vegetal', 'green vegetal', 'fresh']"
CCCCC(=O)Oc1ccccc1,['chemical']
CC1CC(=O)CC(C)(C)C1=O,"['dry vegetal', 'vegetal']"
CCCOC(C)OCC,"['balsamic', 'barrel aged alcohol', 'chemical', 'vegetal', 'woody', 'fatty', 'solvent', 'oleaginous', 'alcoholic beverages', 'sweet', 'phenolic', 'fruity', 'green vegetal', 'medicinal', 'dried fruit', 'fresh']"
CCOC(OCC)OCC,"['vegetal', 'chemical', 'mint', 'phenolic', 'wood', 'green vegetal', 'woody', 'resinous', 'fresh', 'medicinal']"
CCCCC(C=O)CC,"['vegetal', 'green vegetal', 'fresh']"
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,"['chemical', 'fresh']"
CCCCCOC(=O)CCC(C)C,"['fruit with pip', 'fatty']"
Cc1ccsc1C,"['cooked', 'oleaginous', 'empyreumatic', 'fruity', 'dried fruit', 'fatty']"
CCCCCCCCCC(=O)OCCCC,"['balsamic', 'barrel aged alcohol', 'chemical', 'alcoholic beverages', 'woody', 'fatty']"
CCc1nc(C)sc1C,"['vegetal', 'vegetable', 'roasted', 'empyreumatic']"
CC(=O)C(C)S,"['malt', 'vegetable', 'cooked', 'cocoa', 'vegetal', 'sulphur', 'sweet', 'empyreumatic', 'alliaceous']"
CCCc1csc(C)n1,"['vegetal', 'green vegetal', 'fresh']"
Cc1nc(C(C)C)sc1C,"['vegetable', 'vegetal', 'oleaginous', 'empyreumatic', 'fruity', 'dried fruit', 'fatty']"
C=CC=CCCCCC,['sulphur']
CCCC(=O)OCCC(C)CCCC(C)C,['bush flower']
CC(=O)OC(C)CCCC(C)C,"['red berry', 'lactone', 'stone fruit']"
CCCCC=CCC(=O)OC,"['vegetal', 'peponide', 'green vegetal', 'fruit with pip', 'fresh']"
CCOc1ccccc1CO,"['balsamic', 'woody', 'fresh']"
CCCCc1nc(C)c(C)s1,"['cooked', 'vegetal', 'fatty', 'oleaginous', 'empyreumatic', 'fruity', 'green vegetal', 'dried fruit', 'fresh']"
CC1(C)CCCC2(C)C1CCC1(C)OC(=O)CC12,"['balsamic', 'vegetal', 'sweet', 'dry vegetal', 'wood', 'resinous']"
CC(C)OC(=O)C(C)O,"['cooked', 'sweet', 'empyreumatic', 'dairy', 'cooked sugar', 'fatty']"
CC(S)CS,"['vegetal', 'vegetable', 'sulphur', 'alliaceous']"
C=CC(CC=O)c1ccccc1,"['malt', 'roasted', 'empyreumatic']"
CC(=O)OCC1=CCC2CC1C2(C)C,"['vegetal', 'green vegetal', 'wood', 'citrus', 'resinous']"
CC(=O)OC1=C(C)OC(C)C1=O,"['red berry', 'empyreumatic', 'cooked sugar']"
CCOCCC(=O)O,"['chemical', 'animal', 'fresh', 'solvent']"
O=C1CCCC=C1O,"['cooked', 'cooked sugar', 'sweet', 'empyreumatic']"
CC(=O)OC(C)CCc1ccccc1,"['vegetal', 'green vegetal', 'fresh']"
CCOC(=O)C(=O)CC(=O)CC,"['cooked', 'cooked sugar', 'sweet', 'empyreumatic']"
CC1CC(=O)C(=O)C1C,"['cooked', 'cooked sugar', 'empyreumatic']"
CC(=O)OC1C2(C)CCC(C2)C1(C)C,"['vegetal', 'phenolic', 'wood', 'fruity', 'citrus', 'woody', 'resinous']"
CCc1cc(OC)c(O)c(OC)c1,"['smoked', 'empyreumatic']"
CSC(C)CC=O,"['vegetal', 'sulphur', 'animal', 'empyreumatic', 'dairy', 'fermented', 'cruciferous', 'green vegetal', 'amine', 'fresh']"
CCC(C=O)c1ccc(C)o1,"['fresh aldehydic', 'vegetal', 'aldehydic', 'fresh', 'green vegetal', 'cucurbitacea']"
CC1OCCC12SC1CCOC1(C)S2,"['cooked', 'empyreumatic']"
C=CCC(C)C(=O)OCC,"['vegetal', 'fresh', 'green vegetal']"
CC(O)C(C)S,"['vegetable', 'cooked', 'vegetal', 'sulphur', 'empyreumatic']"
CC1(O)CSC(C)(O)CS1,"['vegetable', 'cooked', 'vegetal', 'sulphur', 'empyreumatic', 'aromatic plant', 'green vegetal', 'alliaceous']"
CC1=C(CCC(C)O)C(C)(C)CC=C1,"['garden flower', 'floral', 'vegetal', 'animal', 'phenolic', 'green vegetal', 'fresh']"
CC1OCCC1S,"['vegetal', 'vegetable', 'sulphur', 'empyreumatic']"
CCC(S)C(C)=O,"['earthy', 'mineral', 'vegetal', 'metal', 'sulphur', 'oleaginous', 'empyreumatic', 'cruciferous', 'dried fruit', 'fatty', 'vegetable', 'cooked', 'root', 'citrus']"
CCOC(=O)C(O)C(O)C(=O)OCC,"['cooked', 'floral', 'chemical', 'sweet', 'fermented drink', 'empyreumatic', 'alcoholic beverages', 'fermented', 'cooked sugar']"
CC1COC(C)(C)O1,"['chemical', 'vegetal', 'solvent', 'fermented', 'green vegetal', 'fresh']"
C=CC(OCC)OCC,"['vegetal', 'green vegetal', 'sulphur']"
CCCCCCCCOC(=O)c1ccccc1O,"['woody', 'sweet']"
CC1SCCSS1,"['cooked', 'empyreumatic']"
CC1=CC(=O)C2CC1C2(C)C,"['vegetal', 'chemical', 'mint', 'aromatic plant', 'phenolic', 'green vegetal', 'medicinal', 'fresh']"
CCOC(=O)C(CC)(CC)C(=O)OCC,['fruit with pip']
CC(=O)OC(C)C(C)OC(C)=O,"['honeyed', 'sweet']"
COc1cccc(C=O)c1OC,"['balsamic', 'woody']"
COC(=O)CO,"['cooked', 'chemical', 'solvent', 'sweet', 'empyreumatic', 'cooked sugar', 'fresh']"
Cc1ccc2c(c1)CCCC2(C)C,"['chemical', 'vegetal', 'mint', 'phenolic', 'green vegetal', 'medicinal', 'fresh']"
O=c1occcc1O,"['cooked', 'cooked sugar', 'empyreumatic']"
O=Cc1ccsc1,"['empyreumatic', 'sweet']"
CC(=O)Oc1cc(C)ccc1C(C)C,"['phenolic', 'woody', 'smoked', 'sweet', 'empyreumatic']"
CC(=O)CC(=O)OC(C)C,"['cooked', 'sweet', 'empyreumatic', 'fruit with pip', 'cooked sugar']"
CC(C)OC(=O)c1cccnc1,"['vegetal', 'dry vegetal']"
COC(=O)C(C)(C)C,"['chemical', 'solvent']"
CCOC(=O)c1cccnc1,"['vegetal', 'dry vegetal']"
CC(C)CCOC(=O)c1ccco1,"['malt', 'roasted', 'cocoa', 'sweet', 'empyreumatic']"
COc1ccncc1,"['phenolic', 'smoked', 'empyreumatic']"
CC(=O)OCCCCOC(C)=O,"['chemical', 'fresh']"
CCCCCCC(OCC)OCC,"['floral', 'chemical', 'vegetal', 'alcoholic beverages', 'fermented drink', 'fermented', 'fruity', 'green vegetal', 'citrus']"
CC(C)c1ccncc1,"['vegetal', 'green vegetal', 'fresh']"
O=C(O)CCC1CCCCC1,"['woody', 'sweet']"
CC(=O)C(C)C(C)=O,['empyreumatic']
CCC(CC)C(=O)OC,['fruit with pip']
C=C(C)COC(=O)C(C)C,"['chemical', 'tropical fruit', 'solvent']"
CC(C)CCOC(=O)CCC(=O)OCCC(C)C,"['floral', 'chemical', 'alcoholic beverages', 'fermented drink', 'fermented', 'fruit with pip']"
CC(=O)OC1CCCC1,"['fruit with pip', 'tropical fruit']"
CC(=O)OC1=C(C)CCC1=O,"['cooked', 'cooked sugar', 'sweet', 'empyreumatic']"
CC(=O)C(=O)c1ccc(C)o1,"['cooked', 'cooked sugar', 'sweet', 'empyreumatic']"
CCOc1ccc(C(C)=O)cc1,"['dry vegetal', 'vegetal', 'fresh']"
COCc1ccc(OC)cc1,"['balsamic', 'woody', 'fresh', 'sweet']"
CCCc1cccs1,"['empyreumatic', 'sulphur']"
CCCC(C)(C)S,"['vegetal', 'cooked', 'empyreumatic']"
CCCCCCC1OCC(O)CO1,"['fermented', 'woody']"
CCCOC(=O)CC(C)=O,"['cooked', 'sweet', 'empyreumatic', 'fruit with pip', 'cooked sugar']"
CCOc1ccccc1OCC,"['balsamic', 'woody', 'fresh']"
COC(=O)C(C)(C)O,"['cooked', 'oleaginous', 'sweet', 'empyreumatic', 'cooked sugar', 'dried fruit', 'fatty']"
CCCCCCCCCCOC(=O)CCCCCCC,"['chemical', 'alcoholic beverages', 'fermented drink', 'fermented', 'citrus', 'fatty']"
CCCCCCCCCCCCC(C)=O,"['dairy', 'fatty']"
CCOC(OCC)c1ccc(OC)cc1,['fresh']
CCOC(OCC)c1ccc(C)cc1,"['red berry', 'fruity', 'cherry']"
CCSC(=O)CC,"['vegetal', 'empyreumatic', 'dairy', 'fermented', 'fruity', 'green vegetal', 'fresh']"
CCCCCCCCCOC(=O)CCC,"['floral', 'bush flower', 'citrus']"
COc1cnc(C)cn1,"['oleaginous', 'empyreumatic', 'fruity', 'dried fruit', 'fatty']"
CCOC(=O)C(CC)CC,"['dairy', 'fruit with pip', 'fatty']"
O=C1CCCCCCCCCCCCC1,['animal']
CCCCC(OCC)OCC,"['balsamic', 'barrel aged alcohol', 'chemical', 'vegetal', 'solvent', 'alcoholic beverages', 'sweet', 'green vegetal', 'woody', 'fruit with pip', 'fresh']"
CCCC(OCC)OCC,"['vegetal', 'chemical', 'green vegetal', 'fresh', 'solvent']"
CCCCCCCCCCCC(=O)OCCC,"['balsamic', 'barrel aged alcohol', 'chemical', 'alcoholic beverages', 'sweet', 'woody']"
CC(=O)CCC(=O)OCC(C)C,"['cooked', 'cooked sugar', 'fatty', 'sweet', 'empyreumatic']"
CCOC(=O)COC,"['chemical', 'fresh']"
CCCc1ccco1,"['vegetable', 'chemical', 'vegetal', 'fatty', 'solvent', 'sulphur', 'dairy', 'green vegetal', 'fresh']"
CCC(C)N=C=S,"['earthy', 'vegetable', 'vegetal', 'root', 'sulphur', 'cruciferous', 'green vegetal', 'fresh']"
CCCCCC(=O)CCC,"['fresh aldehydic', 'vegetal', 'aldehydic', 'fatty', 'green vegetal', 'fresh']"
Cc1ccc(CS)cc1,"['empyreumatic', 'vegetal', 'vegetable', 'sulphur', 'alliaceous']"
CCOc1ccc(OC)cc1,"['vegetal', 'dry vegetal', 'fruity', 'dried fruit', 'fatty', 'oleaginous']"
CCC(C)OC=O,"['balsamic', 'barrel aged alcohol', 'chemical', 'alcoholic beverages', 'sweet', 'woody']"
CCOC(=O)C(CC)C(C)=O,"['floral', 'chemical', 'cooked', 'vegetal', 'solvent', 'alcoholic beverages', 'fermented drink', 'empyreumatic', 'fermented', 'green vegetal', 'fruit with pip', 'cooked sugar', 'fresh']"
COC1CCC(OC)O1,"['fresh', 'solvent', 'chemical']"
CCCCCCCCOC(=O)CCCCCCCC,"['citrus', 'fatty']"
CCCCOC(=O)c1ccc(O)c(OC)c1,['woody']
COCc1ccc(O)cc1,"['vegetal', 'chemical', 'fresh', 'green vegetal']"
COc1ccc(CCCO)cc1,"['chemical', 'woody', 'phenolic', 'medicinal']"
