smiles,new_descriptors_added
CCCCCCCCCCc1ccco1,"['green vegetal', 'vegetal']"
CC(=O)C(C)Sc1ccoc1C,['empyreumatic']
CC(O)C(C)CS,"['alliaceous', 'vegetable', 'sulphur', 'vegetal']"
CCC(C)CCCCC=O,"['green vegetal', 'fresh', 'fruity', 'vegetal']"
CC(C)=CCCC(C)CC(C)(C)O,['fruity']
COC(=O)CCSCc1ccco1,"['fatty', 'empyreumatic', 'dried fruit', 'oleaginous']"
CCOC(=O)SCc1ccco1,['empyreumatic']
CC(C)CCSSSCCC(C)C,"['vegetable', 'empyreumatic', 'vegetal', 'alliaceous', 'sulphur']"
CCCSSCc1ccco1,"['vegetable', 'empyreumatic', 'vegetal', 'sulphur']"
C=C(C)CCCC(C)CCOC(=O)CC(C)C,['bush flower']
c1cnc(CC2CCCCC2)cn1,"['fermented', 'empyreumatic', 'fruity', 'dried fruit', 'vegetal', 'roasted', 'green vegetal', 'fresh', 'fatty', 'malt', 'oleaginous']"
CC1OCCC(C)(C)S1,"['green vegetal', 'fresh', 'vegetal']"
CCC(C)CCCCCCC=O,"['vegetable', 'fruity', 'fresh aldehydic', 'floral', 'vegetal', 'green vegetal', 'fatty', 'bush flower', 'cucurbitacea']"
CSC(C)CC(=O)C1=C(C)CCCC1(C)C,"['dry vegetal', 'empyreumatic', 'malt', 'vegetal', 'roasted']"
CC1CC(S)C(C)O1,"['alliaceous', 'vegetable', 'empyreumatic', 'sulphur', 'vegetal']"
CC(C)CC1SSC(CC(C)C)S1,"['fatty', 'empyreumatic', 'fruity', 'dried fruit', 'oleaginous']"
C=CCCCC1CCCC(=O)O1,"['fatty', 'dried fruit', 'fruity', 'dairy', 'oleaginous']"
CSSc1ccccc1C,['empyreumatic']
CSCC(C=O)=CCC(C)C,"['alliaceous', 'vegetable', 'sulphur', 'vegetal']"
CCCCOC(CCCC)OCCCC,"['fruity', 'dried fruit', 'vegetal', 'chemical', 'phenolic', 'green vegetal', 'fresh', 'solvent', 'fatty', 'oleaginous', 'medicinal']"
C=CCOC(=O)CC1CCCCC1,"['vegetal', 'green vegetal', 'fresh', 'tropical fruit', 'stone fruit', 'lactone']"
CC(=O)OCCCCC(C)C,"['vegetal', 'green vegetal', 'fresh', 'aromatic plant']"
CCCOC(=O)C(C)S,"['vegetable', 'empyreumatic', 'vegetal', 'red berry']"
CCCCCC(CC)OC=O,"['wood', 'vegetal', 'phenolic', 'fruit with pip', 'fresh', 'green vegetal', 'resinous', 'woody']"
CSSCC(C)=O,"['vegetable', 'vegetal', 'alliaceous', 'green vegetal', 'fresh', 'sulphur']"
CC(C)C1CCC(C)(S)CC1=O,['fruity']
CCCC1OCCC(C)S1,"['vegetable', 'vegetal', 'alliaceous', 'fruit with pip', 'sulphur']"
CCCCCC(=O)OCCCSC,"['vegetable', 'vegetal', 'alliaceous', 'tropical fruit', 'sulphur']"
CSCCCOC(=O)CS,"['vegetable', 'sulphur', 'fruity', 'cruciferous', 'dairy', 'vegetal', 'dried fruit', 'root', 'earthy', 'oleaginous']"
CC(C)CC1NC(CC(C)C)SC(CC(C)C)S1,"['vegetable', 'empyreumatic', 'dairy', 'vegetal', 'cocoa', 'phenolic', 'malt', 'smoked', 'milky', 'sweet']"
CCCCCCOC(C)OCCC(C)C,"['vegetal', 'chemical', 'phenolic', 'solvent', 'fresh', 'green vegetal', 'fruit with pip', 'medicinal']"
CC(=O)c1cnc(C)c(C)n1,"['fruity', 'empyreumatic', 'dried fruit', 'vegetal', 'green vegetal', 'fatty', 'fresh', 'oleaginous']"
CCCSSSCC,"['vegetable', 'empyreumatic', 'vegetal', 'sulphur']"
CC(C)CC(=O)OCCC(C)(C)S,['fruit with pip']
C=CC=CC=CC=CCCC,"['green vegetal', 'fresh', 'vegetal']"
O=C1OC(C(O)CO)C(O)=C1O,"['fresh aldehydic', 'vegetal', 'aldehydic', 'green vegetal', 'fresh', 'fatty']"
CCCCCCOC(CCCCC)OCCC(C)C,"['fruity', 'vegetal', 'balsamic', 'chemical', 'green vegetal', 'fatty', 'alcoholic beverages', 'fresh', 'fruit with pip', 'barrel aged alcohol', 'woody']"
CCOC(=O)CCCCSC,"['green vegetal', 'fresh', 'vegetal']"
CCC1N=C(C)CS1,"['empyreumatic', 'fruity', 'vegetal', 'dried fruit', 'fatty', 'stone fruit', 'oleaginous', 'lactone']"
CC(C)CCOC(=O)CCCc1ccco1,"['empyreumatic', 'cooked', 'dairy', 'fatty', 'cooked sugar']"
CCCCCC=CCCOC(C)=O,"['fruit with pip', 'green vegetal', 'vegetal', 'peponide']"
CCCCCCCCCC(=O)OCc1ccco1,"['sweet', 'empyreumatic', 'cooked', 'dairy', 'cooked sugar']"
CCC(C)C=C(C=O)CSC,"['alliaceous', 'vegetable', 'sulphur', 'vegetal']"
CCCCCC(O)CCCC(=O)OCC1COC(C)(C)O1,"['stone fruit', 'lactone']"
CSCSSc1ccoc1C,['empyreumatic']
CCCCCCCC=CC(=O)OCCCC,"['green vegetal', 'oleaginous', 'lactone', 'dried fruit', 'vegetal', 'coumarin', 'balsamic', 'dry vegetal', 'fresh', 'tropical fruit', 'stone fruit', 'sweet']"
CC(C)CCCOC(=O)CCC(C)C,"['green vegetal', 'fatty', 'vegetal', 'aldehydic']"
CCCCC=COC(=O)CCCCCCCC,"['green vegetal', 'fatty', 'fresh', 'vegetal']"
CCCCCCCCC(OC(C)=O)C(=O)OC,"['fatty', 'fruity', 'dairy', 'stone fruit']"
CCCCC=COC(=O)C(C)CCC,"['fruit with pip', 'green vegetal', 'fresh', 'vegetal']"
CCCCCCCC=CC(=O)OC(CCCCCCCC)C(=O)O,['dairy']
CC(C)CC(C)(O)C1CCCS1,"['fruity', 'lemony', 'vegetal', 'citrus', 'green vegetal', 'fresh']"
CC(=S)OC1(C)OCCC1C,['empyreumatic']
CCCCCC(OCC)OCCC,"['fruit with pip', 'green vegetal', 'fresh', 'fruity', 'vegetal']"
CCCCC=COC(=O)c1ccco1,"['empyreumatic', 'cooked', 'vegetal', 'green vegetal', 'fresh', 'cooked sugar']"
CCC=CC(=O)OC=CCCCC,"['green vegetal', 'fresh', 'vegetal']"
CCCC(CS)OC=O,"['empyreumatic', 'berry', 'black fruit']"
CCCCCCCCC(=O)C(=O)OC(=C(C)C)C(O)CO,"['dairy', 'fatty']"
CCCC(CCOC)[SH]=C(O)OCC,"['empyreumatic', 'fruity', 'berry', 'black fruit']"
CC=CCOC(=O)C(C)CCC,"['chemical', 'solvent', 'fresh', 'fruit with pip', 'stone fruit']"
CCCCCCCCCCC(OC=O)C(=O)OC,"['fruity', 'dairy', 'stone fruit']"
CCCC(=O)CCSCc1ccco1,['empyreumatic']
CCOC(=O)C1(c2ccccc2)OC1CC,['empyreumatic']
SCC1CC=CS1,['empyreumatic']
CCCOC(CC)OC(C)CCC,"['vegetal', 'chemical', 'balsamic', 'solvent', 'fresh', 'alcoholic beverages', 'phenolic', 'green vegetal', 'barrel aged alcohol', 'woody', 'sweet', 'medicinal']"
CCCCCCCC=COC(=O)CC(C)C,"['vegetal', 'green vegetal', 'fresh', 'fruit with pip', 'peponide']"
CC=CC1(C)CCOSC1(C)C,"['green vegetal', 'fresh', 'vegetal']"
CCCSC(O)(CS)CCC,"['alliaceous', 'vegetable', 'sulphur', 'vegetal']"
CC(C)C=C(C=O)c1ccco1,"['green vegetal', 'fresh', 'fatty', 'vegetal']"
CCCC=CC(OCCCC)OCCCC,"['green vegetal', 'fresh', 'vegetal']"
CCC(=O)C(C)SSc1ccco1,"['fatty', 'fruity', 'dried fruit', 'oleaginous']"
CCCCCCCCC(S)C=O,['fruity']
CCC(=O)OC1(C)CCCCC1(C)C,"['vegetal', 'green vegetal', 'fresh', 'aromatic plant']"
O=C(O)C(=O)CS,"['dairy', 'fermented']"
O=Cc1cccc(O)c1,['chemical']
CC(C)CCC=O,"['fermented', 'empyreumatic', 'malt', 'dairy', 'roasted']"
Oc1ccccc1O,['empyreumatic']
CC(O)CC(=O)O,"['animal', 'fermented', 'dairy']"
CSCCC(=O)C(=O)O,"['dairy', 'fermented']"
CNC,"['dairy', 'fermented']"
CCOC(=O)C(C)C(C)=O,"['fermented', 'floral', 'vegetal', 'fermented drink', 'chemical', 'fruit with pip', 'alcoholic beverages', 'green vegetal', 'fresh']"
CCCCCCCCCCCCCCCC=O,"['floral', 'garden flower']"
CC1(C)COC(=O)C1O,['empyreumatic']
OCCS,['empyreumatic']
O=C(O)CCCc1ccccc1,['honeyed']
CN,"['dairy', 'fermented']"
CC(C)(C)C(=O)O,"['dairy', 'fermented']"
COC(C)(C)OC,['chemical']
O=C(O)CCS,['empyreumatic']
C=CC(=C)C,['sulphur']
CC1(O)CCC(C(C)(C)O)CC1,"['wood', 'vegetal', 'mint', 'chemical', 'phenolic', 'green vegetal', 'fresh', 'resinous', 'woody', 'sweet', 'medicinal']"
Oc1ccccc1-c1ccccc1,['chemical']
c1ccc2nccnc2c1,['empyreumatic']
Cc1ccc2ccccc2n1,"['dry vegetal', 'fatty', 'vegetal']"
COc1ccc(CO)cc1OC,"['balsamic', 'woody', 'sweet']"
c1ccc2sccc2c1,['empyreumatic']
CCOC(=O)C(=O)OCC,"['animal', 'musky', 'floral', 'fermented drink', 'chemical', 'alcoholic beverages']"
C=CC(=O)OC,"['floral', 'garden flower']"
OC1CCCC1,"['chemical', 'phenolic', 'fresh', 'medicinal']"
CC1CCCO1,"['vegetal', 'chemical', 'green vegetal', 'fresh', 'aromatic plant']"
C=C(C)C1CC=C(C)C(OC(=O)CC)C1,"['dairy', 'vegetal', 'mineral', 'metal', 'green vegetal', 'fresh', 'aromatic plant']"
CCCC(C)C(=O)O,['fermented']
C=C(C)C(=O)OCC,"['fruit with pip', 'garden flower', 'fruity', 'floral']"
C=C(C)C(=O)OCC(C)C,"['floral', 'garden flower']"
C=C(C)C(=O)OCCCC,"['chemical', 'solvent', 'fresh']"
N#Cc1ccccc1,"['fruity', 'nutty', 'dried fruit', 'red berry', 'sweet', 'bitter almond', 'fatty', 'oleaginous']"
CC1(C)OCC(CO)O1,"['chemical', 'fresh']"
CCCCN(CCCC)CCCC,"['dairy', 'fermented']"
CCOc1ccccc1,['fresh']
CC(=O)Cc1ccccc1,"['green vegetal', 'fresh', 'vegetal']"
CC(C)c1ccc(C(C)CC=O)cc1,"['green vegetal', 'fresh', 'vegetal']"
CCCC(C)CO,"['chemical', 'phenolic', 'fresh', 'medicinal']"
CCOC(=O)OCC,"['chemical', 'solvent']"
CCC(=O)CC(C)CC,['fatty']
COC(=O)CCCCCCCCC(=O)OC,"['fermented', 'floral', 'fermented drink', 'chemical', 'solvent', 'fresh', 'fruit with pip', 'alcoholic beverages']"
CCCN,"['dairy', 'fermented']"
CC(C)CCN,"['dairy', 'fermented']"
COCC(C)O,"['chemical', 'solvent', 'fresh']"
Cc1cc(C)cc(O)c1,"['floral', 'garden flower']"
Cc1cc(C)nc(C)c1,"['fermented', 'vegetal', 'phenolic', 'green vegetal', 'fresh', 'dry vegetal']"
Cc1ccncc1,"['dry vegetal', 'green vegetal', 'fresh', 'vegetal']"
Cc1cccnc1,"['fruity', 'nutty', 'dried fruit', 'vegetal', 'dry vegetal', 'fatty', 'green vegetal', 'fresh', 'oleaginous']"
COCOC,"['chemical', 'balsamic', 'solvent', 'fresh', 'alcoholic beverages', 'phenolic', 'barrel aged alcohol', 'sulphur', 'woody', 'sweet', 'medicinal']"
CC(=O)CCC(C)C,"['fermented', 'dairy', 'vegetal', 'green vegetal', 'fresh', 'aromatic plant']"
CC(=O)CCC(C)=O,['empyreumatic']
COCCOC,"['chemical', 'fresh']"
CCSCCO,"['vegetable', 'vegetal', 'alliaceous', 'sulphur']"
CCOCCOC(C)=O,"['chemical', 'fresh']"
C=CCCCCCC,['sulphur']
CCCCOCCO,"['chemical', 'phenolic', 'solvent', 'fresh', 'fatty', 'medicinal']"
CCCCOCCOC(C)=O,"['vegetable', 'sulphur', 'cruciferous', 'vegetal', 'chemical', 'solvent', 'fresh', 'root', 'earthy']"
CCCCCCCCCCCO,['fatty']
CCCCCSSCCCCC,"['green vegetal', 'fresh', 'sulphur', 'vegetal']"
CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1,"['chemical', 'phenolic']"
CCCCC(CC)COC(=O)c1ccccc1O,['woody']
CCC(=O)OC(C)c1ccccc1,"['green vegetal', 'bush flower', 'vegetal']"
Cc1nc2ccccc2s1,"['fatty', 'fruity', 'dried fruit', 'vegetal', 'oleaginous']"
CN1CCCC1,"['dairy', 'fermented']"
CCOC(=O)C1OC1c1ccccc1,"['empyreumatic', 'cooked', 'red berry', 'honeyed', 'bush flower', 'cooked sugar']"
CCCCC(CC)C(=O)O,"['fermented', 'dairy']"
CCCCOC(=O)CCC(=O)OCCCC,"['chemical', 'alcoholic beverages', 'floral', 'fermented drink']"
CC(C)COC(=O)CCCCC(=O)OCC(C)C,"['chemical', 'fresh']"
CCOC(=O)CCCCC(=O)OCC,"['chemical', 'alcoholic beverages', 'fermented', 'fatty', 'floral', 'fermented drink']"
O=c1cccc[nH]1,"['empyreumatic', 'fruity', 'dried fruit', 'phenolic', 'fatty', 'smoked', 'oleaginous']"
COc1cccc(C=O)c1O,"['balsamic', 'chemical', 'phenolic', 'woody']"
C1SCSS1,"['vegetable', 'fermented', 'empyreumatic', 'musty', 'vegetal', 'earthy', 'alliaceous', 'sulphur', 'woody']"
C1CS1,['vegetal']
CCOCOCC,"['chemical', 'solvent', 'fresh']"
CC(O)C(C)(C)C,"['vegetal', 'mint', 'chemical', 'phenolic', 'green vegetal', 'fresh', 'medicinal']"
CC(C(=O)O)c1ccccc1,['honeyed']
O=C1CCCCCC1,"['vegetal', 'green vegetal', 'fresh', 'aromatic plant']"
CCCCC(=O)CCCC,"['green vegetal', 'fresh', 'vegetal']"
COc1cc(CO)cc(OC)c1O,"['woody', 'sweet']"
COc1cc(C(=O)O)cc(OC)c1O,"['woody', 'sweet']"
CCc1ccncc1,"['green vegetal', 'fresh', 'vegetal']"
CCCCc1cccnc1,"['green vegetal', 'fresh', 'vegetal']"
CC(C)CCOCCC(C)C,"['chemical', 'solvent', 'fresh', 'green vegetal', 'vegetal']"
C=CCOCC,"['chemical', 'solvent', 'fresh']"
CCC(C)C(C)O,"['vegetal', 'chemical', 'phenolic', 'fresh', 'fatty', 'green vegetal', 'medicinal']"
CC(C)C(=O)C(C)C,"['chemical', 'solvent', 'fresh', 'fermented', 'dairy']"
Cc1cccnc1C,['empyreumatic']
CC(C)(C)c1cccc(O)c1,"['animal', 'balsamic', 'woody', 'sweet']"
CC1C=CC(=O)O1,"['oleaginous', 'fruity', 'dried fruit', 'vegetal', 'balsamic', 'dry vegetal', 'fresh', 'fatty', 'woody', 'lactone']"
Cc1cncc(C)c1,"['green vegetal', 'fresh', 'vegetal']"
C=CCOC(C)=O,"['fermented', 'floral', 'fermented drink', 'chemical', 'balsamic', 'solvent', 'fresh', 'alcoholic beverages', 'barrel aged alcohol', 'woody', 'sweet']"
C=CC(C)O,"['green vegetal', 'fresh', 'sulphur', 'vegetal']"
COC(=O)C(C)=O,"['empyreumatic', 'cooked', 'cooked sugar']"
CC(C)C(O)C(C)C,"['chemical', 'phenolic', 'fresh', 'medicinal']"
CCOc1ccccc1C=O,['fresh']
COC(=O)OC,"['chemical', 'solvent', 'fresh']"
CCCC(O)C(C)C,"['fermented', 'vegetal', 'mint', 'chemical', 'phenolic', 'green vegetal', 'fresh', 'medicinal']"
CC(C)c1cccc(O)c1,['chemical']
COc1ccc(C=O)cc1O,"['balsamic', 'dry vegetal', 'vegetal', 'woody', 'sweet']"
CCOC(=O)CS,"['vegetable', 'green vegetal', 'fresh', 'sulphur', 'vegetal']"
CCC(=O)CCC(C)C,"['vegetal', 'mint', 'chemical', 'phenolic', 'green vegetal', 'fresh', 'medicinal']"
CCC(C)(C)OC(C)=O,"['vegetal', 'green vegetal', 'aromatic plant', 'tropical fruit']"
Cc1ccc(C)[nH]1,"['green vegetal', 'fresh', 'empyreumatic', 'vegetal']"
CC(C)CCCCO,"['chemical', 'phenolic', 'fresh', 'fatty', 'medicinal']"
COc1cccc(OC)c1OC,"['animal', 'empyreumatic', 'smoked']"
CCC(=O)Oc1ccccc1,"['honeyed', 'sweet']"
CCOC(=O)C=C(C)C,"['fruit with pip', 'garden flower', 'tropical fruit', 'floral']"
CCCCSCC,"['green vegetal', 'fresh', 'sulphur', 'vegetal']"
CCOC(=O)CCCC(=O)OCC,"['chemical', 'alcoholic beverages', 'fermented', 'floral', 'fermented drink']"
CCCC(=O)OC(C)CC,"['balsamic', 'chemical', 'fruit with pip', 'alcoholic beverages', 'tropical fruit', 'barrel aged alcohol', 'stone fruit', 'woody', 'lactone']"
C=CCCCO,"['green vegetal', 'fresh', 'vegetal']"
CCCCCSCCCCC,"['green vegetal', 'fresh', 'empyreumatic', 'sulphur', 'vegetal']"
CCc1cccs1,"['green vegetal', 'fresh', 'vegetal']"
CC1CC(=O)CC(C)(C)C1,"['fruity', 'vegetal', 'honeyed', 'green vegetal', 'fresh', 'aromatic plant', 'dry vegetal']"
COC(=O)C=C(C)C,"['floral', 'chemical', 'solvent', 'fresh', 'fruit with pip', 'garden flower']"
CCCOC(=O)CCC(=O)OCCC,"['chemical', 'alcoholic beverages', 'fermented', 'floral', 'fermented drink']"
CCCCCC(=O)CCCCC,"['fermented', 'musty', 'woody']"
CC(=O)CCCC(C)C,"['vegetal', 'green vegetal', 'fresh', 'aromatic plant']"
CC(=O)c1ccc(C(C)(C)C)cc1,['woody']
CC1CCC(C)O1,"['vegetal', 'chemical', 'fresh', 'green vegetal', 'aromatic plant', 'sulphur']"
CCCCC1CCCO1,"['chemical', 'green vegetal', 'fresh', 'vegetal']"
CCCCCCCCCCC,['sulphur']
CC1=C(C)C(=O)CC1,"['sweet', 'empyreumatic', 'cooked', 'cooked sugar']"
Cn1cccc1C=O,"['fatty', 'empyreumatic', 'fruity', 'dried fruit', 'oleaginous']"
Cc1ccc(C=O)[nH]1,"['fruity', 'nutty', 'dried fruit', 'sweet', 'bitter almond', 'fatty', 'oleaginous']"
COc1ccc(C)cc1O,"['empyreumatic', 'balsamic', 'chemical', 'smoked', 'woody']"
CCCCCCCCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O,['fatty']
CCC(=O)COC(C)=O,"['fermented', 'floral', 'dairy', 'dried fruit', 'fermented drink', 'chemical', 'fruit with pip', 'alcoholic beverages', 'fatty', 'oleaginous']"
CC(=O)CC(=O)OC(C)(C)C,"['empyreumatic', 'cooked', 'cooked sugar', 'sweet']"
OC1CCCCCCCCCCC1,"['vegetal', 'mint', 'chemical', 'phenolic', 'green vegetal', 'fresh', 'medicinal']"
COC(OC)C(C)C,"['chemical', 'solvent', 'fruit with pip']"
CC1CCCS1,"['vegetable', 'vegetal', 'sulphur']"
CC(C)CCCC(C)CCCC(C)CCCC(C)C,['fatty']
COc1cccc2ccccc12,"['fruity', 'citrus']"
COC(=O)CS,"['vegetable', 'green vegetal', 'fresh', 'sulphur', 'vegetal']"
Cc1ccc(C)c(O)c1C,"['animal', 'chemical', 'empyreumatic', 'smoked']"
CC1OCCC1=O,"['oleaginous', 'empyreumatic', 'fruity', 'cooked', 'dairy', 'dried fruit', 'chemical', 'balsamic', 'fatty', 'fresh', 'alcoholic beverages', 'barrel aged alcohol', 'woody', 'cooked sugar']"
COC(C)(C)CCCC(C)CC=O,"['garden flower', 'fruity', 'peponide']"
C=CCCCCC(C)=O,"['dairy', 'fermented']"
CC(C)(C)c1ccncc1,"['green vegetal', 'fresh', 'dry vegetal', 'vegetal']"
CCCSCC,"['empyreumatic', 'vegetal', 'alliaceous', 'sulphur']"
CC(=O)C1CC=C(C)C1(C)C,"['wood', 'vegetal', 'mint', 'chemical', 'phenolic', 'green vegetal', 'fresh', 'resinous', 'medicinal']"
C=C(C)C1CCC2=CC(=O)CC(C)C2(C)C1,['fruity']
CCOC(CC)OCC,"['chemical', 'balsamic', 'solvent', 'fresh', 'alcoholic beverages', 'fruit with pip', 'barrel aged alcohol', 'woody', 'sweet']"
CCC(OC)OC,"['balsamic', 'chemical', 'solvent', 'alcoholic beverages', 'fresh', 'barrel aged alcohol', 'woody', 'sweet']"
CCCCCCCCOC(=O)CCCCC,"['green vegetal', 'fresh', 'fatty', 'vegetal']"
OCC1COC(Cc2ccccc2)O1,['bush flower']
CC(=O)CC(=O)OC1CCCCC1,"['empyreumatic', 'cooked', 'cooked sugar']"
CCOC(OCC)C(C)Cc1ccc(C(C)C)cc1,"['green vegetal', 'fresh', 'vegetal']"
CC=CC(=O)OCCCC,"['green vegetal', 'vegetal', 'balsamic', 'chemical', 'fruit with pip', 'alcoholic beverages', 'fresh', 'tropical fruit', 'barrel aged alcohol', 'woody', 'sweet']"
CCOCCC(OCC)OCC,"['chemical', 'balsamic', 'solvent', 'fresh', 'alcoholic beverages', 'phenolic', 'barrel aged alcohol', 'woody', 'sweet', 'medicinal']"
CCCCCCCCCCC(C)O,"['chemical', 'solvent', 'fresh']"
CCCCCCCCCCCC(=O)OC(C)C,"['green vegetal', 'fresh', 'vegetal']"
CCOC(C)OC,"['fruity', 'dried fruit', 'vegetal', 'chemical', 'phenolic', 'solvent', 'fresh', 'green vegetal', 'fatty', 'oleaginous', 'medicinal']"
CCCCCCCCCCC(=O)OCCCC,"['balsamic', 'chemical', 'alcoholic beverages', 'barrel aged alcohol', 'woody', 'sweet']"
CCc1cnc(CC)cn1,"['fermented', 'empyreumatic', 'fruity', 'dried fruit', 'roasted', 'fatty', 'malt', 'oleaginous']"
CCC(C)C(=O)OC1CC(C)CCC1C(C)C,"['vegetal', 'green vegetal', 'fresh', 'aromatic plant']"
Cc1nc(C(C)C)oc1C,"['green vegetal', 'fresh', 'vegetal']"
CCCCC(=O)Oc1ccccc1,['chemical']
CC1CC(=O)CC(C)(C)C1=O,"['dry vegetal', 'vegetal']"
CCCOC(C)OCC,"['oleaginous', 'fruity', 'dried fruit', 'vegetal', 'chemical', 'balsamic', 'solvent', 'fresh', 'alcoholic beverages', 'green vegetal', 'phenolic', 'fatty', 'barrel aged alcohol', 'woody', 'sweet', 'medicinal']"
CCOC(OCC)OCC,"['wood', 'vegetal', 'mint', 'chemical', 'phenolic', 'green vegetal', 'fresh', 'resinous', 'woody', 'medicinal']"
CCCCC(C=O)CC,"['green vegetal', 'fresh', 'vegetal']"
CC(=O)CC(C)(C)O,"['vegetal', 'green vegetal', 'aromatic plant']"
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,"['chemical', 'fresh']"
CCCCCOC(=O)CCC(C)C,"['fruit with pip', 'fatty']"
Cc1ccsc1C,"['fatty', 'empyreumatic', 'fruity', 'dried fruit', 'oleaginous']"
CCCCCCCCCC(=O)OCCCC,"['balsamic', 'chemical', 'fatty', 'alcoholic beverages', 'barrel aged alcohol', 'woody']"
CCc1nc(C)sc1C,"['vegetable', 'empyreumatic', 'vegetal']"
CC(=O)C(C)S,"['vegetable', 'empyreumatic', 'dairy', 'vegetal', 'cocoa', 'alliaceous', 'sulphur', 'milky', 'sweet', 'malt']"
CCCc1csc(C)n1,"['green vegetal', 'fresh', 'vegetal']"
Cc1nc(C(C)C)sc1C,"['vegetable', 'empyreumatic', 'fruity', 'dried fruit', 'vegetal', 'fatty', 'oleaginous']"
C=CC=CCCCCC,['sulphur']
CC(=O)CC(=O)OC1CC(C)CCC1C(C)C,"['vegetal', 'green vegetal', 'aromatic plant']"
CCCC(=O)OCCC(C)CCCC(C)C,['bush flower']
CC(=O)OC(C)CCCC(C)C,"['red berry', 'stone fruit', 'lactone']"
CCCCC=CCC(=O)OC,"['fruit with pip', 'green vegetal', 'fresh', 'vegetal', 'peponide']"
CCOc1ccccc1CO,"['balsamic', 'fresh', 'woody']"
CCCCc1nc(C)c(C)s1,"['empyreumatic', 'fruity', 'dried fruit', 'vegetal', 'green vegetal', 'fresh', 'fatty', 'oleaginous']"
CC1(C)CCCC2(C)C1CCC1(C)OC(=O)CC12,"['wood', 'vegetal', 'balsamic', 'dry vegetal', 'resinous', 'sweet']"
CC(C)OC(=O)C(C)O,"['sweet', 'fatty', 'empyreumatic', 'cooked', 'dairy', 'cooked sugar']"
CC(S)CS,"['alliaceous', 'vegetable', 'sulphur', 'vegetal']"
C=CC(CC=O)c1ccccc1,"['empyreumatic', 'malt', 'roasted']"
CC(=O)OCC1=CCC2CC1C2(C)C,"['wood', 'vegetal', 'green vegetal', 'resinous']"
CC(=O)OC1=C(C)OC(C)C1=O,"['empyreumatic', 'red berry', 'cooked sugar']"
CCOCCC(=O)O,"['chemical', 'animal', 'solvent', 'fresh']"
O=C1CCCC=C1O,"['sweet', 'empyreumatic', 'cooked', 'cooked sugar']"
CC(=O)OC(C)CCc1ccccc1,"['green vegetal', 'fresh', 'vegetal']"
CCOC(=O)C(=O)CC(=O)CC,"['sweet', 'empyreumatic', 'cooked', 'cooked sugar']"
CC1CC(=O)C(=O)C1C,"['empyreumatic', 'cooked', 'cooked sugar']"
CC(=O)OC1C2(C)CCC(C2)C1(C)C,"['wood', 'fruity', 'vegetal', 'phenolic', 'resinous', 'woody']"
CCc1cc(OC)c(O)c(OC)c1,"['empyreumatic', 'smoked']"
CSC(C)CC=O,"['animal', 'fermented', 'empyreumatic', 'musky', 'cruciferous', 'dairy', 'vegetal', 'green vegetal', 'fresh', 'sulphur']"
CCC(C=O)c1ccc(C)o1,"['fresh aldehydic', 'vegetal', 'aldehydic', 'green vegetal', 'fresh', 'cucurbitacea']"
C=CCC(C)C(=O)OCC,"['green vegetal', 'fresh', 'tropical fruit', 'vegetal']"
CC(O)C(C)S,"['vegetable', 'empyreumatic', 'vegetal', 'sulphur']"
CC1(O)CSC(C)(O)CS1,"['vegetable', 'vegetal', 'alliaceous', 'green vegetal', 'aromatic plant', 'sulphur']"
CC1=C(CCC(C)O)C(C)(C)CC=C1,"['animal', 'musky', 'floral', 'vegetal', 'phenolic', 'green vegetal', 'fresh', 'garden flower']"
CC1OCCC1S,"['vegetable', 'empyreumatic', 'sulphur', 'vegetal']"
CCC(S)C(C)=O,"['mineral', 'metal', 'sulphur', 'root', 'earthy', 'oleaginous', 'vegetable', 'empyreumatic', 'cruciferous', 'dried fruit', 'vegetal', 'citrus', 'fatty']"
CCOC(=O)C(O)C(O)C(=O)OCC,"['fermented', 'empyreumatic', 'cooked', 'floral', 'sweet', 'fermented drink', 'chemical', 'alcoholic beverages', 'cooked sugar']"
CC(C)C1CCC(C)C(O)C1,"['vegetal', 'green vegetal', 'fresh', 'aromatic plant']"
CC1COC(C)(C)O1,"['fermented', 'vegetal', 'chemical', 'solvent', 'fresh', 'green vegetal']"
C=CC(OCC)OCC,"['green vegetal', 'sulphur', 'vegetal']"
CCCCCCCCOC(=O)c1ccccc1O,"['woody', 'sweet']"
CC1=CC(=O)C2CC1C2(C)C,"['vegetal', 'chemical', 'phenolic', 'green vegetal', 'fresh', 'aromatic plant', 'medicinal']"
CCOC(=O)C(CC)(CC)C(=O)OCC,['fruit with pip']
CC(=O)OC(C)C(C)OC(C)=O,"['honeyed', 'sweet']"
COc1cccc(C=O)c1OC,"['balsamic', 'woody']"
COC(=O)CO,"['empyreumatic', 'cooked', 'sweet', 'chemical', 'solvent', 'fresh', 'cooked sugar']"
Cc1ccc2c(c1)CCCC2(C)C,"['vegetal', 'mint', 'chemical', 'phenolic', 'green vegetal', 'fresh', 'medicinal']"
O=c1occcc1O,"['empyreumatic', 'cooked', 'cooked sugar']"
O=Cc1ccsc1,"['empyreumatic', 'fruity', 'nutty', 'dried fruit', 'sweet', 'bitter almond', 'fatty', 'oleaginous']"
